,gender,age,field_of_work_agg,race,hometown_agg,partner_attractiveness,partner_sincerity,partner_intelligence,partner_humor,partner_ambition,partner_shared_interests,liking,reciprocity_estimate,acquaintance,partner_age,partner_field_of_work_agg,partner_race,partner_hometown_agg,decision
4616,1,23.0,Sciences,Caucasian,Europe,7.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4617,1,23.0,Sciences,Caucasian,Europe,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,0,25.0,Arts and humanities,Asian,Multi,0
4618,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,7.0,10.0,9.0,10.0,5.0,6.0,6.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4619,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,6.0,10.0,10.0,5.0,8.0,5.0,7.0,5.0,0,33.0,Arts and humanities,African American,Mid US,0
4620,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,4.0,3.0,5.0,8.0,8.0,2.0,2.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4621,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,5.0,6.0,2.0,10.0,3.0,6.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4622,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,4.0,4.0,4.0,5.0,10.0,5.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,0
4623,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,9.0,10.0,5.0,7.0,3.0,5.0,8.0,8.0,0,25.0,Education and social work,Caucasian,Mid US,1
4624,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,10.0,4.0,3.0,3.0,2.0,4.0,5.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4625,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,5.0,5.0,8.0,2.0,4.0,4.0,5.0,0,25.0,Education and social work,Caucasian,Eastern US,0
4626,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,0,24.0,Sciences,Caucasian,Western US,0
4627,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,5.0,8.0,4.0,10.0,5.0,8.0,8.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4628,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,8.0,8.0,4.0,5.0,8.0,7.0,3.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4629,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,10.0,5.0,6.0,6.0,5.0,6.0,5.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4630,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,9.0,8.0,2.0,5.0,2.0,4.0,6.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4631,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,10.0,7.0,3.0,5.0,2.0,1.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4632,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,4.0,6.0,8.0,3.0,6.0,2.0,4.0,1.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4633,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,0,25.0,Arts and humanities,Asian,Multi,0
4634,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,10.0,9.0,8.0,8.0,7.0,6.0,7.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4635,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,9.0,10.0,5.0,9.0,5.0,4.0,4.0,0,33.0,Arts and humanities,African American,Mid US,0
4636,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,6.0,2.0,5.0,5.0,2.0,4.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4637,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,10.0,7.0,7.0,5.0,5.0,6.0,7.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4638,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,9.0,7.0,10.0,5.0,5.0,6.0,7.0,0,23.0,Education and social work,Caucasian,Eastern US,0
4639,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,10.0,7.0,6.0,5.0,5.0,6.0,8.0,0,25.0,Education and social work,Caucasian,Mid US,0
4640,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,10.0,8.0,7.0,6.0,10.0,7.0,7.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4641,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,8.0,10.0,6.0,5.0,7.0,6.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4642,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,5.0,6.0,6.0,7.0,1.0,6.0,4.0,0,24.0,Sciences,Caucasian,Western US,0
4643,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,9.0,8.0,7.0,5.0,10.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4644,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,8.0,6.0,6.0,5.0,5.0,6.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4645,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,10.0,8.0,10.0,7.0,5.0,5.0,8.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4646,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,10.0,7.0,7.0,4.0,5.0,5.0,8.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4647,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,9.0,8.0,7.0,4.0,5.0,6.0,7.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4648,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,10.0,10.0,8.0,9.0,5.0,5.0,4.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4649,1,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,4.0,9.0,8.0,7.0,9.0,5.0,4.0,7.0,0,25.0,Arts and humanities,Asian,Multi,0
4650,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,9.0,8.0,7.0,8.0,5.0,6.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4651,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,0,33.0,Arts and humanities,African American,Mid US,1
4652,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4653,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4654,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4655,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,0,25.0,Education and social work,Caucasian,Mid US,0
4656,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,0,26.0,Education and social work,Caucasian,Eastern US,1
4657,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4658,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0,0,24.0,Sciences,Caucasian,Western US,0
4659,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,9.0,9.0,8.0,7.0,7.0,4.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4660,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,9.0,10.0,10.0,6.0,8.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4661,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4662,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,8.0,9.0,8.0,8.0,6.0,5.0,7.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4663,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4664,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,9.0,8.0,5.0,5.0,5.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4665,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,7.0,8.0,7.0,5.0,7.0,0,25.0,Arts and humanities,Asian,Multi,0
4666,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,7.0,6.0,8.0,7.0,7.0,5.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4667,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,0,33.0,Arts and humanities,African American,Mid US,0
4668,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4669,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4670,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,0,23.0,Education and social work,Caucasian,Eastern US,0
4671,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,0,25.0,Education and social work,Caucasian,Mid US,0
4672,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4673,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,0,25.0,Education and social work,Caucasian,Eastern US,0
4674,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,0,24.0,Sciences,Caucasian,Western US,0
4675,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4676,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4677,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4678,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,6.0,6.0,6.0,5.0,7.0,7.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4679,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,7.0,6.0,6.0,6.0,6.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4680,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4681,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,0,25.0,Arts and humanities,Asian,Multi,0
4682,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,9.0,9.0,5.0,8.0,0.0,0,33.0,Arts and humanities,African American,Mid US,1
4683,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,9.0,9.0,9.0,9.0,6.0,8.0,4.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4684,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,8.0,9.0,4.0,8.0,2.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4685,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,0,25.0,Education and social work,Caucasian,Mid US,1
4686,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,0,26.0,Education and social work,Caucasian,Eastern US,1
4687,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,5.0,8.0,5.0,8.0,5.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4688,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0,0,24.0,Sciences,Caucasian,Western US,1
4689,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,5.0,9.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4690,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,6.0,7.0,6.0,7.0,5.0,6.0,2.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4691,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,9.0,10.0,5.0,9.0,5.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4692,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,10.0,10.0,7.0,7.0,6.0,9.0,4.0,0,22.0,Arts and humanities,Caucasian,Eastern US,1
4693,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,6.0,5.0,6.0,1.0,7.0,2.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4694,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,7.0,8.0,6.0,7.0,1.0,0,33.0,Arts and humanities,Caucasian,Western US,1
4695,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,6.0,8.0,4.0,6.0,1.0,0,25.0,Arts and humanities,Asian,Multi,1
4696,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4697,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,33.0,Arts and humanities,African American,Mid US,1
4698,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4699,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4700,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4701,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,25.0,Education and social work,Caucasian,Mid US,1
4702,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,26.0,Education and social work,Caucasian,Eastern US,1
4703,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4704,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,24.0,Sciences,Caucasian,Western US,1
4705,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4706,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4707,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4708,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,22.0,Arts and humanities,Caucasian,Eastern US,1
4709,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4710,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,33.0,Arts and humanities,Caucasian,Western US,1
4711,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,25.0,Arts and humanities,Asian,Multi,1
4712,0,25.0,Sciences,Latino,Mid US,6.0,7.0,6.0,8.0,7.0,4.0,5.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4713,0,25.0,Sciences,Latino,Mid US,7.0,5.0,7.0,8.0,7.0,5.0,5.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
4714,0,25.0,Sciences,Latino,Mid US,6.0,7.0,8.0,7.0,6.0,6.0,5.0,5.0,0,24.0,Sciences,Asian,Mid US,1
4715,0,25.0,Sciences,Latino,Mid US,3.0,5.0,7.0,4.0,8.0,2.0,3.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4716,0,25.0,Sciences,Latino,Mid US,5.0,4.0,7.0,7.0,7.0,4.0,4.0,5.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4717,0,25.0,Sciences,Latino,Mid US,5.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
4718,0,25.0,Sciences,Latino,Mid US,5.0,7.0,8.0,7.0,8.0,6.0,5.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
4719,0,25.0,Sciences,Latino,Mid US,7.0,7.0,6.0,8.0,7.0,5.0,5.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4720,0,29.0,Sciences,Caucasian,Multi,6.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4721,0,29.0,Sciences,Caucasian,Multi,6.0,8.0,7.0,4.0,8.0,5.0,6.0,6.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Canada,0
4722,0,29.0,Sciences,Caucasian,Multi,4.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,0,24.0,Sciences,Asian,Mid US,1
4723,0,29.0,Sciences,Caucasian,Multi,3.0,6.0,8.0,3.0,8.0,3.0,5.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4724,0,29.0,Sciences,Caucasian,Multi,3.0,3.0,4.0,3.0,8.0,2.0,2.0,3.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4725,0,29.0,Sciences,Caucasian,Multi,4.0,9.0,7.0,4.0,8.0,4.0,5.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
4726,0,29.0,Sciences,Caucasian,Multi,7.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
4727,0,29.0,Sciences,Caucasian,Multi,8.0,7.0,7.0,5.0,8.0,3.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4728,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,7.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
4729,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,7.0,6.0,5.0,6.0,6.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Canada,0
4730,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,7.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,0,24.0,Sciences,Asian,Mid US,0
4731,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4732,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,4.0,6.0,6.0,7.0,5.0,4.0,5.0,4.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4733,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,4.0,7.0,6.0,4.0,5.0,4.0,5.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
4734,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,9.0,7.0,9.0,6.0,8.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
4735,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4736,0,28.0,Education and social work,Caucasian,Mid US,4.0,7.0,6.0,6.0,5.0,8.0,6.0,8.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4737,0,28.0,Education and social work,Caucasian,Mid US,2.0,7.0,7.0,3.0,6.0,2.0,4.0,8.0,0,24.0,Sciences,Asian,Mid US,0
4738,0,28.0,Education and social work,Caucasian,Mid US,3.5,5.0,7.5,2.0,8.0,5.0,4.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4739,0,28.0,Education and social work,Caucasian,Mid US,1.0,3.0,7.0,1.0,9.0,2.0,3.0,1.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4740,0,28.0,Education and social work,Caucasian,Mid US,8.0,8.0,8.0,5.0,5.0,5.0,6.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
4741,0,28.0,Education and social work,Caucasian,Mid US,5.0,7.0,8.0,6.0,9.0,7.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
4742,0,28.0,Education and social work,Caucasian,Mid US,4.0,7.0,6.0,3.0,9.0,3.0,4.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4743,0,22.0,Education and social work,Caucasian,Mid US,10.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4744,0,22.0,Education and social work,Caucasian,Mid US,5.0,9.0,8.0,6.0,6.0,2.0,3.0,6.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Canada,0
4745,0,22.0,Education and social work,Caucasian,Mid US,8.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,0,24.0,Sciences,Asian,Mid US,1
4746,0,22.0,Education and social work,Caucasian,Mid US,4.0,8.0,7.0,6.0,8.0,5.0,6.0,7.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4747,0,22.0,Education and social work,Caucasian,Mid US,6.0,7.0,9.0,9.0,10.0,8.0,7.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4748,0,22.0,Education and social work,Caucasian,Mid US,7.0,7.0,7.0,6.0,6.0,7.0,4.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
4749,0,22.0,Education and social work,Caucasian,Mid US,6.0,7.0,8.0,8.0,9.0,5.0,5.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
4750,0,22.0,Education and social work,Caucasian,Mid US,7.0,6.0,7.0,5.0,7.0,3.0,6.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4751,0,25.0,Education and social work,Asian,Western US,6.0,9.0,8.0,8.0,9.0,1.0,7.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4752,0,25.0,Education and social work,Asian,Western US,2.0,2.0,7.0,2.0,8.0,1.0,2.0,2.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4753,0,25.0,Education and social work,Asian,Western US,6.0,7.0,8.0,5.0,8.0,4.0,5.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
4754,0,25.0,Education and social work,Asian,Western US,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
4755,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,0,25.0,Sciences,Latino,Mid US,1
4756,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,0,29.0,Sciences,Caucasian,Multi,1
4757,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
4758,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,8.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,0,28.0,Education and social work,Caucasian,Mid US,1
